0.5506110787391663,0.30252718925476074,-0.16630032658576965;0.4443058371543884,0.3484653830528259,-0.3813236951828003;0.557210385799408,0.44971275329589844,-0.03884189948439598;0.40766364336013794,0.5233945846557617,-0.39554980397224426;0.5910416841506958,0.5717393159866333,-0.09781693667173386;0.3792349100112915,0.6912782192230225,-0.48377588391304016;0.5187322497367859,0.6211148500442505,0.06395239382982254;0.4628162980079651,0.6292490363121033,-0.06401480734348297;0.5166201591491699,0.8230441808700562,0.22153407335281372;0.46483463048934937,0.8622444868087769,-0.02161516807973385;0.5002825260162354,0.9492011070251465,0.5464603304862976;0.4457313120365143,1.0571980476379395,0.1580599993467331;0.4913308918476105,0.9643279910087585,0.5738771557807922;0.43786415457725525,1.07759428024292,0.16968627274036407;
0.5499088168144226,0.29949435591697693,-0.1549195945262909;0.44082483649253845,0.34402337670326233,-0.3506070375442505;0.5592526197433472,0.4486989378929138,-0.03891146928071976;0.40350061655044556,0.5159599184989929,-0.35988181829452515;0.5921979546546936,0.5655540823936462,-0.11173432320356369;0.3793598413467407,0.6789550185203552,-0.449604868888855;0.5170032382011414,0.6170505285263062,0.05837016925215721;0.46133655309677124,0.6235443353652954,-0.05839243903756142;0.5104697942733765,0.8264525532722473,0.17419801652431488;0.46032029390335083,0.8549927473068237,-0.03621498495340347;0.49627944827079773,0.9571588635444641,0.49121278524398804;0.4486166536808014,1.0553476810455322,0.13948048651218414;0.4881933331489563,0.9717100858688354,0.5170650482177734;0.44285380840301514,1.0748491287231445,0.15041054785251617;
0.5486099720001221,0.2976703345775604,-0.1406584084033966;0.43710941076278687,0.33656004071235657,-0.29772526025772095;0.5583053231239319,0.44643890857696533,-0.04518886283040047;0.400701642036438,0.5018930435180664,-0.2999640107154846;0.593056857585907,0.5651040077209473,-0.1443759799003601;0.37882792949676514,0.6611623167991638,-0.40814509987831116;0.5184192061424255,0.6262272596359253,0.049101777374744415;0.4610268175601959,0.6297593712806702,-0.04902416840195656;0.5089795589447021,0.8400883674621582,0.1065598651766777;0.4626155197620392,0.863262951374054,-0.03768560662865639;0.4837266504764557,0.9671267867088318,0.43401893973350525;0.4474472403526306,1.0656038522720337,0.15649589896202087;0.47379210591316223,0.9781991243362427,0.4611513018608093;0.441578209400177,1.0858442783355713,0.169321209192276;
0.5489044785499573,0.2967414855957031,-0.15184025466442108;0.4365067183971405,0.3244481086730957,-0.2573316693305969;0.5603430271148682,0.4449995756149292,-0.08448901027441025;0.3991759121417999,0.49162980914115906,-0.24746771156787872;0.5946996212005615,0.5612021088600159,-0.19845490157604218;0.3778102993965149,0.6463664174079895,-0.3531336784362793;0.5178757309913635,0.6129424571990967,0.034377358853816986;0.45834535360336304,0.6143907308578491,-0.034343622624874115;0.505921483039856,0.8429496884346008,0.03308650851249695;0.45737406611442566,0.8438238501548767,-0.029474087059497833;0.46788036823272705,0.9781864881515503,0.3227110505104065;0.44351086020469666,1.0467289686203003,0.19317956268787384;0.46678856015205383,1.0100120306015015,0.3445376753807068;0.43805941939353943,1.0682156085968018,0.20811086893081665;
0.5472931265830994,0.29263895750045776,-0.13581548631191254;0.4341818392276764,0.32098960876464844,-0.22149671614170074;0.5615597367286682,0.4430372714996338,-0.08342728763818741;0.3987482488155365,0.4794331192970276,-0.19611482322216034;0.5933709740638733,0.5622968673706055,-0.21499422192573547;0.3783394694328308,0.6310972571372986,-0.2944942116737366;0.5162878632545471,0.6045917272567749,0.031642038375139236;0.45658719539642334,0.6044721007347107,-0.031659889966249466;0.5076735019683838,0.840279757976532,0.000749859435018152;0.4562978744506836,0.8340453505516052,-0.0436890535056591;0.4687677323818207,0.9816167950630188,0.25710415840148926;0.43928262591362,1.0112125873565674,0.15804481506347656;0.46857360005378723,1.0210614204406738,0.2747305929660797;0.43810856342315674,1.0594943761825562,0.17060859501361847;
0.5455427765846252,0.28966203331947327,-0.14646998047828674;0.43456408381462097,0.30567270517349243,-0.231790691614151;0.5605278611183167,0.43682387471199036,-0.0938764363527298;0.4003036320209503,0.46747294068336487,-0.20738716423511505;0.5927507877349854,0.5545952916145325,-0.21129359304904938;0.37964433431625366,0.6261042952537537,-0.2889286279678345;0.5144963264465332,0.5901038646697998,0.029810067266225815;0.4560743272304535,0.5916218757629395,-0.029837889596819878;0.5049183964729309,0.8266155123710632,0.005669113714247942;0.4538051187992096,0.8203019499778748,-0.03936948627233505;0.4726368188858032,0.9774858355522156,0.23522509634494781;0.43886396288871765,1.000109314918518,0.1585545539855957;0.4652821719646454,0.9857928156852722,0.24919652938842773;0.4343406856060028,1.0378282070159912,0.17061543464660645;
0.5447186231613159,0.28912341594696045,-0.1443004161119461;0.43207141757011414,0.3040919303894043,-0.217423215508461;0.5600747466087341,0.4361622929573059,-0.10182349383831024;0.3981252908706665,0.46384650468826294,-0.19395612180233002;0.5898036360740662,0.5523229837417603,-0.23812323808670044;0.37948793172836304,0.6143004894256592,-0.2863191068172455;0.513965904712677,0.59565669298172,0.028302762657403946;0.4554723799228668,0.5952835083007812,-0.028366554528474808;0.4981015920639038,0.8318145275115967,0.01930268295109272;0.4510844051837921,0.8194701671600342,-0.02784469909965992;0.46731236577033997,0.9894644021987915,0.23743271827697754;0.43443676829338074,1.0051345825195312,0.1627640426158905;0.46065911650657654,0.9953556656837463,0.250047504901886;0.4323548972606659,1.047698736190796,0.17385201156139374;
0.542861819267273,0.2848159968852997,-0.15048512816429138;0.4317033588886261,0.2990911304950714,-0.2113589495420456;0.5594214797019958,0.4320167303085327,-0.09543049335479736;0.39572766423225403,0.4535202980041504,-0.18813017010688782;0.5882486701011658,0.5500775575637817,-0.22495099902153015;0.37998151779174805,0.6024426817893982,-0.2870160937309265;0.511852502822876,0.5907814502716064,0.029108190909028053;0.4538240432739258,0.5905483365058899,-0.029203685000538826;0.4953046143054962,0.8249338865280151,0.044252101331949234;0.44705572724342346,0.8155708312988281,-0.005546053871512413;0.467720627784729,0.9806281328201294,0.2674744725227356;0.43192940950393677,0.9928975701332092,0.19315536320209503;0.4600163996219635,0.9869638085365295,0.2815677225589752;0.4283994436264038,1.031097173690796,0.2058115303516388;
0.5429245829582214,0.2800593972206116,-0.14300571382045746;0.4300327003002167,0.29485082626342773,-0.1851232647895813;0.5569372773170471,0.43017518520355225,-0.0915113314986229;0.3961409330368042,0.4481724500656128,-0.1576446145772934;0.5839894413948059,0.5515400767326355,-0.22437119483947754;0.3845173716545105,0.596337616443634,-0.2610456943511963;0.5112380385398865,0.587182343006134,0.02089211530983448;0.4508970379829407,0.585681140422821,-0.020994607359170914;0.4925495684146881,0.8152803778648376,0.020662406459450722;0.443692147731781,0.8070828318595886,-0.008841213770210743;0.4657534658908844,0.9840937852859497,0.23349981009960175;0.4305480122566223,0.9864991307258606,0.18159204721450806;0.4593108892440796,0.9884018301963806,0.24629268050193787;0.43169787526130676,1.0242913961410522,0.19347061216831207;
0.5413194894790649,0.2783423066139221,-0.14025291800498962;0.4287114143371582,0.2915373742580414,-0.17131307721138;0.5567861795425415,0.42919278144836426,-0.0790315568447113;0.39575543999671936,0.44572627544403076,-0.13636472821235657;0.5807075500488281,0.5546759366989136,-0.19892898201942444;0.38549110293388367,0.5961622595787048,-0.23680737614631653;0.5115817189216614,0.5853745937347412,0.011786582879722118;0.4491123557090759,0.5806218385696411,-0.011861598119139671;0.49043697118759155,0.8142260313034058,0.005892359651625156;0.43999284505844116,0.8017672896385193,-0.009580772370100021;0.4647044241428375,0.9908016920089722,0.18675272166728973;0.4261692762374878,0.9863824844360352,0.15774479508399963;0.4586701989173889,0.9958016872406006,0.19585037231445312;0.4275369346141815,0.9906323552131653,0.16687168180942535;
